13189762916,54543,......,REQ,0,2013-01-11 14:56:42.124+0000,1,17,13218210776,13922,126,0
13761637834,61760,.AP.SF,REP,2.323,2013-01-11 14:56:45.208+0000,21,6,11474897211,443,20411,0
10697550869,3024,.A..S.,SNGL,31.132,2013-01-11 14:56:17.542+0000,8,6,11474897211,443,480,0
13313716879,46383,.AP.SF,REP,0.804,2013-01-11 14:56:46.371+0000,5,6,12614334861,57060,280,0
10586378492,16470,......,SNGL,0,2013-01-11 14:56:48.997+0000,1,17,10086149778,49153,44,0
12616946993,53,......,REQ,0,2013-01-11 14:56:49.280+0000,1,17,14121714687,63523,79,0
11127823422,1024,......,SNGL,0,2013-01-11 14:56:21.720+0000,1,17,11073315829,49001,166,0
11841143774,44822,......,REQ,0,2013-01-11 14:56:48.040+0000,1,17,13218210776,13922,126,0
13942955655,41214,......,REP,0,2013-01-11 14:56:40.952+0000,1,17,14121714687,53,176,0
11362631800,80,.AP.S.,SNGL,5.132,2013-01-11 14:56:21.424+0000,16,6,11035267675,2990,1384,0
10580460450,1484,......,REP,0,2013-01-11 14:56:42.907+0000,1,17,10873991919,40046,88,0
10205216522,59230,.A..S.,SNGL,0.09,2013-01-11 14:56:21.226+0000,11,6,13223436923,80,12068,0
13332887835,443,.AP...,REQ,3.118,2013-01-11 14:56:37.555+0000,13,6,12525093279,1726,4484,0
13842677170,769,......,SNGL,0,2013-01-11 14:56:29.246+0000,1,1,14291554118,0,56,0
10784078009,1916,.AP.SF,REP,3.194,2013-01-11 14:56:34.994+0000,12,6,11474897211,443,7175,0
13788274177,48514,......,REQ,0,2013-01-11 14:56:35.616+0000,1,17,10584975615,42603,131,0
11051042708,15509,......,SNGL,0,2013-01-11 14:56:25.301+0000,1,17,13438155753,49548,131,0
13077233725,123,......,REP,0,2013-01-11 14:56:37.581+0000,1,17,10187559163,123,76,0
11023257035,55802,.AP...,REP,0,2013-01-11 14:56:47.317+0000,2,6,13556402635,443,117,0
11966576724,2816,......,SNGL,0,2013-01-11 14:56:43.845+0000,1,1,12132212104,0,96,32
11172135697,3072,.A..S.,SNGL,0,2013-01-11 14:56:42.692+0000,1,6,12689221912,8585,44,0
12051234404,1024,.A..S.,SNGL,0,2013-01-11 14:56:48.586+0000,1,6,11613992584,80,40,160
13266408365,60218,.AP.SF,REQ,2.112,2013-01-11 14:56:36.227+0000,20,6,10856305685,80,23470,0
11255779698,54562,.AP.SF,REP,2.57,2013-01-11 14:56:36.030+0000,9,6,11309842178,443,5438,0
12781965286,56909,......,SNGL,0,2013-01-11 14:56:06.512+0000,1,17,10722111646,19327,126,0
14085945528,16470,......,SNGL,0,2013-01-11 14:56:33.822+0000,1,17,10086149778,49153,44,0
10932546450,44125,......,SNGL,0,2013-01-11 14:56:44.620+0000,1,17,12198172221,22,99,0
11476843354,22929,......,SNGL,9.668,2013-01-11 14:56:25.963+0000,3,17,13951442423,60645,174,0
10182644342,1513,......,SNGL,25.889,2013-01-11 14:56:04.297+0000,2,17,12085237438,1513,88,0
13200938562,20317,......,SNGL,0,2013-01-11 14:56:23.301+0000,1,17,10395995667,61434,131,0
10960123245,61091,......,SNGL,0.47,2013-01-11 14:56:36.213+0000,3,17,13638367887,65522,222,0
11410653920,80,.AP.SF,SNGL,3.131,2013-01-11 14:56:27.852+0000,6,6,12871760694,61840,1476,0
10738373259,1024,......,REQ,0,2013-01-11 14:56:47.784+0000,1,17,10187559163,123,76,0
11249343449,41234,.AP...,SNGL,0,2013-01-11 14:56:45.957+0000,1,6,13757806610,51407,44,0
